_id,have_full_info,link,category,average_rating,description,gain_exp_list,img,price,review_count,skill,students_enrolled,title
66555f949917ddbfe4650545,True,https://unica.vn/noi-chuan-n-l-trong-vong-21-ngay,Kỹ năng,5.0,"Giúp bạn sửa phát âm sai và nói chuẩn để có giọng nói hay, giao tiếp thuận lợi và thành công trong công việc.","Bạn sẽ sửa được lỗi phát âm và nói chuẩn N, L, Bạn sẽ có được những bài học truyền cảm hứng thúc đẩy bạn đạt kết quả, Học viên dễ tiếp thu vì có 1 phần lý thuyết, và phần còn lại là thực hành, Mỗi bài tập sẽ thiết kế cho học viên học hứng thú thông qua những thay đổi nhỏ trong quá trình luyện tập, Tiếng Việt",https://static.unica.vn/upload/images/2020/11/noi-chuan-n-va-l_1606358019.jpg,399.000,1.0,Luyện giọng,19.0,"Nói chuẩn N, L trong vòng 21 ngày"
66555f949917ddbfe4650546,True,https://unica.vn/phat-trien-ban-than-quan-tri-cuoc-doi,Kỹ năng,5.0,"Giúp bạn có những phương pháp để xác định và định hướng phát triển Thân - Tâm - trí, phương hướng và cách thức để khám phá và phát triển bản thân, làm chủ cuộc đời. ","Hiểu rõ được phát triển bản thân một cách toàn diện là phát triển Thân - Tâm - Trí., Nắm được mô hình phát triển bản thân: luyện thân - tâm - trí, Phương pháp lập kế hoạch cuộc đời theo từng thời kỳ., Giai đoạn nào phát triển Thân, giai đoạn nào phát triển Tâm, giai đoạn nào phát triển Trí tuệ., Khám phá được nhiều góc cạnh của bản thân và phát huy, Sớm thay đổi toàn diện chính mình, làm chủ cuộc đời và đạt nhiều thành công hơn mong đợi, Tiếng Việt",https://static.unica.vn/upload/images/2020/11/phat-trien-ban-than-va-quan-tri-cuoc-doi_1606357522.jpg,299.000,1.0,Phát triển bản thân,21.0,Phát triển bản thân - Quản trị cuộc đời
66555f949917ddbfe4650547,True,https://unica.vn/x-trainer-huong-dan-thuc-hanh-nghiep-vu-dao-tao-noi-bo-tai-doanh-nghiep,Kỹ năng,4.0,"Giúp bạn nắm vững nghiệp vụ đào tạo nội bộ trong doanh nghiệp, biết cách xây dựng các chương trình đào tạo nội bộ phù hợp với từng bộ phận và đưa doanh nghiệp phát triển bền vững hơn","Nắm được công việc và yêu cầu cần thiết nhất để trở thành một chuyên viên đào tạo nghiệp vụ trong doanh nghiệp, Hiểu được các công việc cụ thể của mảng đào tạo nội bộ trong doanh nghiệp, Sử dụng một số công cụ trong đào tạo để lập kế hoạch cũng như xây dựng hệ thống nội dung đào tạo cho doanh nghiệp mình, Hiểu và xây dựng các chính sách đào tạo, quy trình đào tạo tại doanh nghiệp, Từng bước xây dựng chương trình đào tạo, các kỹ năng giảng dạy, Sớm đào tạo được đội ngũ nhân sự với nghiệp vụ cao, chuyên nghiệp, nhiệt huyết, tạo nền móng doanh nghiệp phát triển, Tiếng Việt",https://static.unica.vn/upload/images/2020/07/đào-tạo doanh nghiệp_1594805014.jpg,1.000.000,2.0,Hành chính nhân sự,19.0,X-Trainer Hướng dẫn thực hành nghiệp vụ đào tạo nội bộ tại Doanh nghiệp
66555f979917ddbfe4650548,True,https://unica.vn/dep-tu-trong-ra-ngoai,Sức khỏe và làm đẹp,4.7,"Là con gái thì phải biết ""Làm trẻ đẹp da từ trong da ngoài"". Biết cách xây dựng nền tảng cho bản thân để trở nên đẹp, thấy giá trị của bản thân và yêu bản thân hơn.","Trở lên đẹp và vững chắc từ bên trong, biết cách đối mặt và vượt qua những thách thức trong cuộc sống., Thấy rõ giá trị bản thân, biết yêu bản thân mình hơn, chăm sóc bản thân tốt hơn, Biết cách quản lí cảm xúc của mình để tránh lời nói và hành động gây hậu quả đáng tiếc, Biết cách lắng nghe và nói những lời nói phù hợp đi vào trái tim của người khác, Biết cách tự bảo vệ bản thân và tinh thần của mình, xây dựng sức mạnh của bản thân, Biết cách xây dựng mục tiêu cuộc đời và cách thức đạt được mục tiêu, Tiếng Việt",https://static.unica.vn/upload/images/2024/02/bi-quyet-tre-dep-tu-trong-ra-ngoai.jpg_1709103448.jpg,199.000,16.0,Làm đẹp,139.0,Bí quyết trẻ đẹp từ trong ra ngoài
66555f979917ddbfe4650549,True,https://unica.vn/massage-duong-sinh-dau-vai-gay,Sức khỏe và làm đẹp,4.6,"Massage là một phương pháp giúp bảo vệ sức khỏe và thư giãn hệ thần kinh. Massage thường xuyên nhằm tăng cường thể chất, củng cố hệ miễn dịch để chăm sóc bản thân và gia đình mình một cách hiệu quả. ","Nắm rõ kiến thức chuyên môn của phương pháp massage dưỡng sinh đầu- vai- gáy, Hiểu được giá trị thiết thực của Massage đầu – vai – gáy đối với đời sống sức khỏe, Nhanh chóng giải tỏa những áp lực, stress của công việc và cuộc sống., Chi tiết động tác ấn trên các điểm năng lượng, trên các vùng cơ đầu, cổ, vai, gáy, Hiểu được thông điệp yêu thương, chia sẻ, sự đồng cảm với người khác qua từng kỹ thuật, Nghệ thuật của thông điệp yêu thương với người thân và giữa con người với con người         , Tiếng Việt",https://static.unica.vn/upload/images/2019/05/massage-duong-sinh-dau-vai-gay_1557995407.jpg,299.000,8.0,Sức khoẻ,206.0, Massage dưỡng sinh Đầu - Vai - Gáy
66555f979917ddbfe465054a,True,https://unica.vn/yoga-co-ban-ngay-tai-nha,Sức khỏe và làm đẹp,4.7,"Tập Yoga cơ bản ngay tại nhà giúp cải thiện sức khoẻ tinh thần, thể chất của bạn. Tiết kiệm tối đa được chi phí học tại trung tâm","Sở hữu dáng đẹp eo thon như mong muốn, Rèn luyện tâm trí, an nhiên trong cuộc sống, Giải độc cơ thể, giảm stress hiệu quả, Tăng cường sức khỏe, đẩy lùi bệnh tật, Học online không cần đến phòng tập, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/tap-yoga-co-ban-tai-nha-cung-nguyen-hieu-yoga_1555558750.jpg,299.000,161.0,Yoga,7118.0,Tập Yoga cơ bản ngay tại nhà với Nguyễn Hiếu
66555f979917ddbfe465054b,True,https://unica.vn/yoga-tang-cuong-sinh-ly,Sức khỏe và làm đẹp,4.9,"Bài tập kích hoạt sinh lực, tăng sự linh hoạt, quyến rũ, tạo niềm vui cuộc sống, hạnh phúc gia đình.","Nắm được 36 thế Yoga giúp tăng cường sinh lý, Cải thiện hạnh phúc gia đình, Lấy lại cân bằng cho cuộc sống, Cải thiện sinh lý tự nhiên mà không cần thuốc, Đời sống hôn nhân trở nên viên mãn và thăng hoa hơn, Cơ thể được thanh lọc để trở nên linh loạt và quyến rũ hơn., Tiếng Việt",https://static.unica.vn/upload/images/2019/04/hoc-yoga-tang-cuong-sinh-ly_1556177994.jpg,299.000,20.0,Yoga,320.0,36 Thế Yoga tăng cường sinh lý
66555f979917ddbfe465054c,True,https://unica.vn/yoga-cho-than-khoe-tam-an,Sức khỏe và làm đẹp,4.7,Khóa học giúp bạn cảm nhận chuyển biến tích cực về thể chất lẫn tinh thần. Nhờ đó bạn có thể làm việc hiệu quả và tận hưởng cuộc sống với năng lượng dồi dào.,"Cảm nhận chuyển biến tích cực về thể chất lẫn tinh thần, Làm việc hiệu quả và tận hưởng cuộc sống, Năng lượng dồi dào trong cơ thể, Tỉnh táo tâm trí, Cảm xúc tích cực, Kết nối với tiếng nói nội tại , Tiếng Việt",https://static.unica.vn/upload/images/2019/05/yoga-than-khoe-tam-an_1558076272.jpg,299.000,10.0,Yoga,137.0,"Yoga cho Thân Khỏe, Tâm An "
66555f979917ddbfe465054d,True,https://unica.vn/nghe-thuat-trang-diem-ca-nhan-dep-tu-nhien,Sức khỏe và làm đẹp,3.8,"Bạn mệt mỏi vì chờ đợi trang điểm, bạn không biết mình phù hợp với phong cách trang điểm nào. Khóa học này giúp bạn đẹp hơn mỗi ngày với nghệ thuật trang điểm đẹp tự nhiên và toả sáng","Không còn bối rối mỗi khi ra đường nên chọn phong cách nào cho phù hợp., Tự mình trang điểm cho mình nổi bật hơn trong 1 bữa tiệc hay sự kiện, Không phải vất vả ngồi hàng giờ để chờ chuyên gia trang điểm giúp bạn., Thay đổi các phong cách phù hợp bằng bí quyết của chuyên gia, Bắt kịp xu hướng trang điểm giúp bạn thời trang hơn, Bạn sẽ thay đổi chính mình khi học được cách biến hóa bản thân đến hoàn hảo, Tiếng Việt",https://static.unica.vn/uploads/images/linhntd@unica.vn/dep.png,299.000,40.0,Trang điểm,3863.0,Nghệ thuật trang điểm cá nhân đẹp tự nhiên
66555f979917ddbfe465054e,True,https://unica.vn/yoga-chua-benh-tri-lieu-cho-cot-song,Sức khỏe và làm đẹp,4.5,Đại sứ Yoga Nguyễn Hiếu hướng dẫn bạn 20 bài tập Yoga chữa bệnh trị liệu cho cột sống giúp bạn có thân hình xương khớp dẻo dai.,"Phòng và chữa các bệnh về đau cột sống, đốt sống cổ…., Hỗ trợ chưa trị các chứng bệnh về cột sống, Chế độ dinh dưỡng và luyện tập phù hợp, Xương khớp dẻo dai, cơ thể khỏe mạnh, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/yoga-tri-lieu-cot-song-nguyen-hieu_1555656906.jpg,299.000,37.0,Yoga,3514.0,Yoga chữa bệnh trị liệu cho cột sống
66555f979917ddbfe465054f,True,https://unica.vn/yoga-30-ngay-con-nguoi-moi-toan-dien-trong-ngoai,Sức khỏe và làm đẹp,4.8,"Chỉ với 30 ngày học Yoga giúp bạn trở thành con người hoàn toàn mới- Yoga giúp bạn hiểu sâu hơn về cơ thể mình tâm trí trở nên sáng khoái hơn, sức khoẻ dồi dào","Giúp bạn hiểu sâu về cơ thể mình hơn, Tâm trí bạn sẽ trở nên sảng khoái và yêu đời hơn, Cải thiện sức khoẻ và cuộc sống cá nhân một cách sâu sắc, Trở thành một con người hoàn toàn mới, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/yoga-30-ngay-con-nguoi-moi_1555575089.jpg,299.000,40.0,Yoga,553.0,"Yoga 30 ngày, con người mới - toàn diện trong ngoài"
66555f979917ddbfe4650550,True,https://unica.vn/yoga-tang-cuong-sinh-ly-cho-nam,Sức khỏe và làm đẹp,4.9,"Khóa học chia sẻ bí quyết tập yoga hiệu quả giúp giảm stress, kích thích sinh lực, gia tăng hạnh phúc gia đình","Hoàn thiện, sức mạnh, sức bền, độ dẻo., Khỏe toàn diện về cả thân thể và tâm trí., Giảm stress,tăng cường tình trạng sức khỏe, mạnh mẽ về tinh thần, Đảm bảo hạnh phúc gia đình, đời sống vợ chồng viên mãn, Giúp các triệu chứng về tiêu hoá, hệ hô hấp hệ tuần hoàn đều tiêu biến hết, Sức khoẻ, sinh lý được tăng cường, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/yoga-tang-cuong-sinh-ly_1555656511.jpg,499.000,24.0,Yoga,380.0,"Yoga tăng cường sinh lý, giãn cơ, giảm stress dành cho nam giới"
66555f979917ddbfe4650551,True,https://unica.vn/yoga-giam-eo-giu-dang,Sức khỏe và làm đẹp,4.4,"Các bài tập Yoga giảm eo giữ dáng mới nhất đang được hơn 10.000 học viên quan tâm của giáo viên Yoga hàng đầu Việt Nam. Khoá học Yoga giảm eo Nguyễn Hiếu sẽ giúp bạn giảm cân tự nhiên, an toàn, hiệu quả.","Các tư thế yoga giảm eo giữ dáng sẽ giúp đánh tan mỡ bụng, Các bài tập yoga làm thon gọn vòng eo, Các bài tập tạo form toàn thân, tuần hoàn khí huyết, Cơ thể khỏe mạnh, vóc dáng chuẩn đẹp, vòng eo thon gọn, cuốn hút, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/yoga-giam-eo-giu-dang_1555569567.jpg,479.000,104.0,Giảm cân,6676.0,Yoga giảm eo giữ dáng
66555f979917ddbfe4650552,True,https://unica.vn/massage-toan-than-phuc-hoi-va-tri-lieu,Sức khỏe và làm đẹp,4.9,"Khóa học massage toàn thân - Phục hồi trị liệu giảm thiểu lo âu, stress, đau đầu, đau mỏi lưng, mất ngủ, cải thiện sức khoẻ, nâng cao chất lượng cuộc sống","Giảm căng cứng, giảm nhức mỏi, thư giãn cơ bắp, Tăng cường tuần hoàn máu toàn cơ thể, Giảm đau nửa đầu, đau các khớp, Tăng cường tính linh hoạt, cải thiện vận động, Hỗ trợ hồi phục hậu phẫu, các dạng chấn thương, Giảm trầm cảm, giải tỏa áp lực tâm lý, Tiêu trừ, thải độc tốt, tăng cường hệ miễn dịch, phòng ngừa bệnh tim mạnh, ung thư, Cải thiện làn da, giúp da mềm mại, săn chắc, tươi tắn, khỏe khoắn, Cải thiện sự dẻo dai của cơ bắp, tiêu trừ mỡ thừa, cho vóc dáng thon gọn, Cải thiện sắc tố da tươi tắn, đồng đều, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/massage-body-phuc-hoi-va-tri-lieu_1555578701.jpg,299.000,38.0,Sức khoẻ,1526.0,Massage toàn thân - Phục hồi và Trị liệu
66555f979917ddbfe4650553,True,https://unica.vn/yoga-tai-nha-phong-ngua-va-ho-tro-dieu-tri-xuong-khop,Sức khỏe và làm đẹp,4.5,Phương pháp luyện tập yoga tại nhà an toàn - hiệu quả bạn sẽ cảm thấy yêu đời và yêu cuộc sống hơn,"Cải thiện tình trạng sức khỏe liên quan đến xương khớp, Giảm tình trạng nhức mỏi, đau khớp do những tác động khách quan, Tăng tuần hoàn máu, tinh thần bạn sẽ trở nên thư thái hơn, giảm stress, Khắc phục được chứng mất ngủ do căng thẳng, áp lực công việc, Giúp cơ thể trở nên dẻo dai và săn chắc tăng năng suất làm việc, Cảm thấy yêu đời và yêu cuộc sống hơn mỗi ngày, Tiếng Việt",https://static.unica.vn/upload/images/2019/05/yoga-tai-nha_1557994895.jpg,299.000,11.0,Yoga,305.0,Yoga tại nhà - Phòng ngừa và hỗ trợ điều trị xương khớp
66555f979917ddbfe4650554,True,https://unica.vn/bi-quyet-giup-nguoi-can-thi-2-4-do-cai-thien-thi-luc,Sức khỏe và làm đẹp,4.9,Chia sẻ Bí quyết giúp người cận thị 2 - 4 độ cải thiện thị lực với những cách đơn giản nhất Lấy lại sự tự tin với đôi mắt khỏe đẹp một cách tự nhiên,"Nắm được thói quen sinh hoạt hàng ngày tốt cho mắt, Biết cách suy nghĩ và nói những điều tích cực cho đôi mắt, Biết nguyên nhân gây ra tật khúc xạ cho mắt và cách cải thiện, Biết cách làm cho đôi mặt linh hoạt và hết dại mắt, Sở hữu những cách đơn giản, đáng kinh ngạc để cải thiện thị lực, Lấy lại sự tự tin với đôi mắt khỏe đẹp một cách tự nhiên, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/khoa-hoc-cai-thien-thi-luc_1555658447.jpg,299.000,42.0,Sức khoẻ,331.0,Bí quyết giúp người cận thị 2 - 4 độ cải thiện thị lực
66555f979917ddbfe4650555,True,https://unica.vn/bi-mat-thien-ung-dung-thay-doi-cuoc-doi,Sức khỏe và làm đẹp,4.8,"Khoá học thiền Online mang lại lợi ích cả về thể chất và tinh thần. Bí mật thiền giảm căng thẳng, làm dịu cơn đau, cải thiện các vấn đề về tim và huyết áp.","Giải tỏa căng thẳng, lo lắng, mang lại lợi ích tuyệt vời cho sức khỏe thể chất lẫn tinh thần, Giảm các cơn đau, đặc biệt tốt với những người bệnh huyết áp, tim mạch, nhiễm trùng, Xua tan những ý nghĩ tiêu cực, giữ tinh thần lạc quan, có cái nhìn tích cực về cuộc sống, Giữ trạng thái cân bằng trong cơ thể, giúp bạn làm chủ bản thân trong các tình huống, Giúp cải thiện giấc ngủ nhờ những bài học Thiền bổ ích, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/bi-mat-thien-ung-dung-nguyen-hieu-yoga_1555571947.jpg,279.000,75.0,Yoga - Thiền,6492.0,Bí mật Thiền ứng dụng thay đổi cuộc đời
66555f979917ddbfe4650556,True,https://unica.vn/yoga-bau-me-khoe-manh-con-an-nhien,Sức khỏe và làm đẹp,4.6,"Thực hành các động tác Yoga bầu để giúp mẹ bầu luôn khỏe mạnh, giảm căng thẳng, stress trong suốt quá trình mang thai.
","Phòng tránh các bệnh thường gặp ở bà bầu như chuột rút, đau lưng, đau cơ xương chậu., Tăng cường sức khỏe sức đề kháng, làm mềm mại khớp háng, xương chậu giúp dễ sinh nở, tăng cường sức bền, sự dẻo dai., Cách thả lỏng cơ thể để chuẩn bị tâm lý, giúp giảm đau và thoải mái hơn khi sinh nở., Tránh phù nề, béo phì, tích tụ mỡ thừa trong quá trình mang thai, tăng cân quá nhiều trong quá trình mang thai., Cách massage thư giãn cho bà bầu, giúp người chồng/người cha kết nối với người vợ/ người mẹ và con yêu sắp chào đời., Điều chỉnh cảm xúc cho mẹ bầu giảm căng thẳng, hay tránh trầm cảm, lo âu , sợ hãi, và cô đơn., Tiếng Việt",https://static.unica.vn/upload/images/2019/04/yoga-bau-me-khoe-con-an-nhien_1555572056.jpg,299.000,51.0,Yoga,1397.0,"Yoga bầu - Mẹ khỏe mạnh, con an nhiên"
66555f979917ddbfe4650557,True,https://unica.vn/25-cach-lam-dep-da-trang-sang-tri-mun,Sức khỏe và làm đẹp,4.5,"Bí quyết làm đẹp da mặt hiệu quả chia sẻ 25 cách làm đẹp da, sáng láng và mịn màng siêu tốc giúp làm đẹp tại nhà đơn giản hiệu quả, không tốn thời gian","Hiểu được tầm quan trọng của việc chăm sóc đúng quy trình với làn da của bạn, Biết cách tự làm đẹp tại nhà đơn giản hiệu quả, không tốn thời gian, Nắm được kiến thức về làm đẹp, chăm sóc da, thẩm mỹ, Không cân lo lắng về tác dụng phụ của các loại hóa chất mỹ phẩm, Biết cách làm đẹp da, trị mụn từ nguyên liệu thiên nhiên, Biết cách sử dụng cách nguyên liệu tự nhiên phù hợp với làn da mang lại hiểu quả tốt nhất, Lựa chọn sản phẩm chăm sóc da phù hợp với da mặt, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/25-cach-lam-dep-da-trang-sang_1555571986.jpg,299.000,76.0,Làm đẹp,1287.0,"25 Cách làm đẹp da, trắng sáng, trị mụn"
66555f9b9917ddbfe4650558,True,https://unica.vn/cac-cach-tu-hoc-trang-diem-ca-nhan-tai-nha,Sức khỏe và làm đẹp,4.4,"Khóa học makeup cá nhân sẽ giúp bạn biết cách trang điểm tại nhà để có làn da hoàn hảo, phong cách trang điểm tự nhiên, nhẹ nhàng phù hợp đi làm, đi chơi. ","Từ không biết gì về make-up, có thể trang điểm cho mình và người khác ngay sau 5 ngày, Chăm sóc da hoàn hảo để trang điểm đẹp nhất, Các bước trang điểm cá nhân cơ bản ngay tại nhà, Học make up cá nhân theo phong cách trang điểm tự nhiên, nhẹ nhàng phù hợp đi làm, đi chơi, Xu hướng trang điểm Thái Lan quyến rũ tông nâu cam đang được ưa chuộng, Cách trang điểm ngọt ngào cho cô nàng mắt 1 mí, Tạo khối V-line cho khuôn mặt thon gọn, Học make up khi mặc áo dài, Tiếng Việt",https://static.unica.vn/upload/images/2019/05/hoc-trang-diem-ca-nhan-tai-nha_1557994475.jpg,299.000,10.0,Trang điểm,304.0,Học trang điểm cá nhân tại nhà
66555f9b9917ddbfe4650559,True,https://unica.vn/mua-yoga,Sức khỏe và làm đẹp,4.8,"Giúp bạn trở nên khoẻ khoắn hơn, dẻo dai và cân bằng hơn trong cuộc sống.  Bạn sẽ biết trân trọng chính mình và kết nối với cảm xúc của mình với bộ bài tập múa Yoga tại nhà","Cơ thể trở nên khoẻ khoắn, dẻo dai và cân bằng hơn, Cảm nhận, hiểu, và yêu thương cơ thể mình, Trân trọng và kết nối với cảm xúc của chính mình, Chuyển động một cách tự do và mạnh mẽ hơn trong cuộc sống, Cảm nhận sự tự do trong cơ thể và sự tự tin trong chính mình, Nhanh chóng lấy lại cảm giác thư thái, tĩnh tại và yêu đời hơn, Tiếng Việt",https://static.unica.vn/upload/images/2019/06/mua-yoga-danh-thuc-ve-dep-trong-ban_1561365290.jpg,299.000,13.0,Yoga,154.0,Múa yoga - Đánh thức vẻ đẹp trong bạn
66555f9b9917ddbfe465055a,True,https://unica.vn/tu-chua-benh-khong-dung-thuoc,Sức khỏe và làm đẹp,4.6,"Khóa học hướng dẫn cho học viên biết cách chăm sóc sức khỏe chủ động bằng dinh dưỡng: Tự chữa bệnh không dùng thuốc an toàn, hiệu quả.","Cách ăn uống dinh dưỡng phòng và chống bệnh tật ..., Sở hữu  những công thức chế biến thực phẩm thông minh., Tiếp thu thêm những kiến thức dinh dưỡng hiện đại.., Tự tin áp dụng những kiến thức đã học trong đời sống hàng ngày...., Tiếng Việt",https://static.unica.vn/upload/images/2019/04/khoa-hoc-tu-chua-benh-khong-dung-thuoc_1555657469.jpg,299.000,49.0,Sức khoẻ,402.0,Tự chữa bệnh không dùng thuốc
66555f9b9917ddbfe465055b,True,https://unica.vn/thien-tam-viet-khi-cong,Sức khỏe và làm đẹp,4.6,"Bí quyết chăm sóc sức khỏe cả về thể chất, giới tính và tâm lý dành cho dân văn phòng, cho mọi người.","Tăng cường sức khỏe thể chất và tinh thần, Giúp bạn sáng suốt, thư giãn, làm việc hiệu quả hơn, Biết cách giải quyết những cơn đau mỏi do ngồi nhiều, làm việc nhiều tại văn phòng, Biết các động tác, xoa bóp, bấm huyệt, luyện thở để có sức khỏe tốt, cơ thể không mệt mỏi, Có kỹ thuật và biện pháp giải quyết các vấn đề giới tính., Cẩm nang để có sức khỏe và tâm lý tốt nhất., Tiếng Việt",https://static.unica.vn/upload/images/2019/06/khi-cong-tam-khi-viet-chua-xo-khop_1561371141.jpg,2.499.000,12.0,Khí công,126.0,"Khí công Tâm Khí Việt chữa bệnh cơ khớp, nâng cao sức khỏe sinh lý và thể chất"
66555f9b9917ddbfe465055c,True,https://unica.vn/yoga-tri-lieu-phuc-hoi-tu-nhien,Sức khỏe và làm đẹp,4.4,"Khoá học giúp bạn có một sức khỏe tự nhiên hoàn hảo cũng như khả năng tự phục hồi bênh tật, mạnh mẽ vượt qua những khó khăn trong cuộc sống.","Có một sức khỏe tự nhiên hoàn hảo, Khả năng tự phục hồi mà không cần lệ thuộc quá nhiều vào thuốc., Tinh thần mạnh mẽ, yên bình, có khả năng đối thoại với những khó khăn trong cuộc sống, Vóc dáng cân đối và hài hòa hơn, tươi mới, giải tỏa căng thẳng mỗi ngày, Rèn luyện sức bền và sự dẻo dai, Giúp cơ thể thay đổi từ trong ra ngoài, từ nội tâm đến toàn bộ cơ thể, Tiếng Việt",https://static.unica.vn/upload/images/2019/05/yoga-tri-lieu-phuc-hoi-tu-nhien_1557994436.jpg,299.000,13.0,Yoga,195.0,Yoga trị liệu - phục hồi tự nhiên
66555f9b9917ddbfe465055d,True,https://unica.vn/yoga-tre-hoa-giu-mai-tuoi-thanh-xuan,Sức khỏe và làm đẹp,5.0,"Giúp bạn sớm có một cơ thể dẻo dai, linh hoạt, giàu sức sống, giữ được sức khỏe và vè đẹp tuổi xuân dài lâu thông qua các động tác Yoga: suối nguồn tươi trẻ, chào mặt trời...","Nắm được những bài tập và kỹ thuật tập yoga trẻ hóa từ cơ bản cho đến nâng cao, Khắc phục được những vấn đề về sức khỏe như đau đầu cổ vai gáy, đau lưng, đau cơ, ..., Cơ thể dẻo dai, linh hoạt, giữ được tuổi xuân của mình dài lâu, Tập luyện Yoga đúng kỹ thuật, nâng cao sức khỏe cho bản thân, Nhanh chóng lấy lại vóc dáng cân đối và hài hòa hơn, hấp dẫn hơn, Tinh thần mạnh mẽ, yên bình, có khả năng đối thoại với những khó khăn trong cuộc sống, Tiếng Việt",https://static.unica.vn/uploads/images/thaoptt09@gmail.com/yogatrehoa26.jpg,299.000,9.0,Yoga,182.0,Yoga trẻ hóa - giữ mãi tuổi thanh xuân 
66555f9b9917ddbfe465055e,True,https://unica.vn/yoga-giu-gin-net-thanh-xuan-danh-thuc-su-quyen-ru,Sức khỏe và làm đẹp,4.9,"Tăng cường và duy trì độ mềm dẻo của cột sống, củng cố và thanh xuân hóa hệ thần kinh. Đánh thức sự quyến rũ từ bên trong bạn.","Tăng cường và duy trì độ mềm dẻo của cột sống., Củng cố và thanh xuân hóa hệ thần kinh.                , Tẩy sạch và tăng cường kinh lạc, tăng cường năng lượng khí trong cơ thể., Đánh thức năng lượng tiềm ẩn trong bạn, gìn giữ tuổi thanh xuân kéo dài tuổi trẻ., Duy trì nét xuân đôi mươi., Sức khỏe duy trì ổn định và mạnh khỏe., Tiếng Việt",https://static.unica.vn/upload/images/2019/06/yoga-giu-gin-thanh-xuan_1561533139.jpg,299.000,7.0,Yoga,73.0,Yoga giữ gìn nét thanh xuân - Đánh thức sự quyến rũ
66555f9b9917ddbfe465055f,True,https://unica.vn/yoga-tri-lieu-cot-song,Sức khỏe và làm đẹp,4.9,"Yoga trị liệu cột sống giúp bạn giải phóng các cơ và cột sống khỏi các tình trạng đau nhức, lấy lại sức khỏe tự nhiên, hoàn hảo","Khả năng tự trị liệu cho bản thân, tự rèn luyện để có một cơ thể linh hoạt, Rèn luyện cột sống khỏe mạnh, ngăn ngừa các bệnh về xương khớp, Giải phóng các cơ và cột sống khỏi tình trạng đau nhức, không cần đến sự hỗ trợ của người khác hay máy móc, Sức khỏe tự nhiên hoàn hảo, có khả năng tự phục hồi mà không cần lệ thuộc quá nhiều vào thuốc, Giúp tinh thần sảng khoái, xả stress, cơ thể luôn tràn đầy năng lượng, Rèn luyện sức bền, sự dẻo dai, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/khoa-hoc-yoga-tri-lieu-cot-song_1555659035.jpg,299.000,19.0,Yoga,671.0,Yoga trị liệu cột sống
66555f9b9917ddbfe4650560,True,https://unica.vn/dinh-duong-an-toan-cho-nguoi-giam-can,Sức khỏe và làm đẹp,4.7,"Khoá học dinh dưỡng giảm cân mang đến cho bạn những phương pháp ăn uống lành mạnh đẹp bên trong và bên ngoài, giảm cân nhanh chóng nhưng an toàn","Biết cách ăn uống lành mạnh để đẹp từ bên trong và bên ngoài.  , Sở hữu những công thức giảm cân nhanh, an toàn, Tự tin khi có vóc dáng đẹp, quyến rũ, Chế độ ăn khoa học, phù hợp với thể trạng, Tiếng Việt",https://static.unica.vn/upload/images/2019/05/dinh-duong-cho-nguoi-giam-can_1558075929.jpg,299.000,18.0,Giảm cân,376.0,Dinh dưỡng an toàn cho người giảm cân
66555f9b9917ddbfe4650561,True,https://unica.vn/ung-dung-thien-giup-tre-tap-trung-va-tang-cuong-suc-khoe,Sức khỏe và làm đẹp,4.6,"Khoá học trình bày các phương pháp thực hành thiền đơn giản, dễ thực hiện, mang tính khoa học cao. Bao gồm: lợi ích, kỹ thuật, bài mẫu, và hướng dẫn thực hành qua từng trường hợp cụ thể.","Thực hành thiền đơn giản, đúng kỹ thuật cho trẻ em, Giúp các em bình tĩnh và phát triển sự tập trung tâm trí., Giúp các em hiểu chính mình và sự hoạt động của tâm trí., Các em làm chủ được những cơn bốc đồng và hành động của mình, Cải thiện được các mối quan hệ trong gia đình, nhà trường, và giữa bạn bè., Các em phát huy sức mạnh nội tâm giúp mình chọn hành động đúng và phù hợp, Phụ huynh thiền cùng con và định hướng con phát triển tâm hồn, sức khỏe một cách toàn diện hơn., Giáo viên có thể tổ chức hướng dẫn các lớp thiền và trẻ có thể tự thực hành thiền cá nhân hoặc theo nhóm, theo lớp.., Tiếng Việt",https://static.unica.vn/upload/images/2019/06/ung-dung-thien-giup-tre-tap-trung_1561435848.jpg,299.000,7.0,Thiền,105.0,Ứng dụng thiền giúp trẻ tập trung và tăng cường sức khỏe
